time_iso8601,stars_cumulative
2019-10-18 00:00:00+00:00,1
2019-11-01 00:00:00+00:00,2
2019-11-17 00:00:00+00:00,3
2019-11-28 00:00:00+00:00,8
2019-11-29 00:00:00+00:00,10
2019-12-03 00:00:00+00:00,11
2020-01-13 00:00:00+00:00,15
2020-01-14 00:00:00+00:00,16
2020-01-15 00:00:00+00:00,17
2020-01-23 00:00:00+00:00,18
2020-01-29 00:00:00+00:00,19
2020-02-15 00:00:00+00:00,34
2020-02-16 00:00:00+00:00,35
2020-02-18 00:00:00+00:00,37
2020-02-20 00:00:00+00:00,38
2020-02-22 00:00:00+00:00,39
2020-02-25 00:00:00+00:00,40
2020-03-02 00:00:00+00:00,42
2020-03-19 00:00:00+00:00,43
2020-03-21 00:00:00+00:00,44
2020-03-25 00:00:00+00:00,45
2020-03-28 00:00:00+00:00,46
2020-04-02 00:00:00+00:00,49
2020-04-03 00:00:00+00:00,51
2020-04-09 00:00:00+00:00,52
2020-04-14 00:00:00+00:00,54
2020-04-15 00:00:00+00:00,56
2020-04-19 00:00:00+00:00,57
2020-04-21 00:00:00+00:00,94
2020-04-22 00:00:00+00:00,200
2020-04-23 00:00:00+00:00,385
2020-04-24 00:00:00+00:00,521
2020-04-25 00:00:00+00:00,574
2020-04-26 00:00:00+00:00,612
2020-04-27 00:00:00+00:00,644
2020-04-28 00:00:00+00:00,663
2020-04-29 00:00:00+00:00,679
2020-04-30 00:00:00+00:00,687
2020-05-01 00:00:00+00:00,690
2020-05-02 00:00:00+00:00,693
2020-05-03 00:00:00+00:00,694
2020-05-04 00:00:00+00:00,709
2020-05-05 00:00:00+00:00,719
2020-05-06 00:00:00+00:00,729
2020-05-07 00:00:00+00:00,739
2020-05-08 00:00:00+00:00,748
2020-05-09 00:00:00+00:00,751
2020-05-10 00:00:00+00:00,756
2020-05-11 00:00:00+00:00,767
2020-05-12 00:00:00+00:00,781
2020-05-13 00:00:00+00:00,789
2020-05-14 00:00:00+00:00,797
2020-05-15 00:00:00+00:00,800
2020-05-17 00:00:00+00:00,804
2020-05-18 00:00:00+00:00,808
2020-05-19 00:00:00+00:00,812
2020-05-20 00:00:00+00:00,814
2020-05-21 00:00:00+00:00,818
2020-05-22 00:00:00+00:00,823
2020-05-23 00:00:00+00:00,824
2020-05-24 00:00:00+00:00,827
2020-05-25 00:00:00+00:00,831
2020-05-26 00:00:00+00:00,835
2020-05-27 00:00:00+00:00,838
2020-05-28 00:00:00+00:00,840
2020-05-29 00:00:00+00:00,849
2020-05-30 00:00:00+00:00,855
2020-05-31 00:00:00+00:00,860
2020-06-01 00:00:00+00:00,866
2020-06-02 00:00:00+00:00,873
2020-06-03 00:00:00+00:00,877
2020-06-04 00:00:00+00:00,879
2020-06-05 00:00:00+00:00,882
2020-06-06 00:00:00+00:00,884
2020-06-07 00:00:00+00:00,885
2020-06-08 00:00:00+00:00,895
2020-06-09 00:00:00+00:00,899
2020-06-10 00:00:00+00:00,903
2020-06-11 00:00:00+00:00,906
2020-06-12 00:00:00+00:00,910
2020-06-13 00:00:00+00:00,914
2020-06-14 00:00:00+00:00,917
2020-06-15 00:00:00+00:00,920
2020-06-16 00:00:00+00:00,923
2020-06-17 00:00:00+00:00,925
2020-06-18 00:00:00+00:00,929
2020-06-19 00:00:00+00:00,930
2020-06-21 00:00:00+00:00,931
2020-06-22 00:00:00+00:00,934
2020-06-23 00:00:00+00:00,935
2020-06-24 00:00:00+00:00,942
2020-06-25 00:00:00+00:00,944
2020-06-26 00:00:00+00:00,948
2020-06-28 00:00:00+00:00,950
2020-06-29 00:00:00+00:00,953
2020-06-30 00:00:00+00:00,956
2020-07-01 00:00:00+00:00,958
2020-07-02 00:00:00+00:00,968
2020-07-03 00:00:00+00:00,976
2020-07-04 00:00:00+00:00,981
2020-07-05 00:00:00+00:00,983
2020-07-06 00:00:00+00:00,989
2020-07-07 00:00:00+00:00,992
2020-07-08 00:00:00+00:00,1001
2020-07-09 00:00:00+00:00,1011
2020-07-10 00:00:00+00:00,1019
2020-07-11 00:00:00+00:00,1027
2020-07-12 00:00:00+00:00,1033
2020-07-13 00:00:00+00:00,1041
2020-07-14 00:00:00+00:00,1048
2020-07-15 00:00:00+00:00,1052
2020-07-16 00:00:00+00:00,1057
2020-07-17 00:00:00+00:00,1059
2020-07-19 00:00:00+00:00,1061
2020-07-20 00:00:00+00:00,1063
2020-07-21 00:00:00+00:00,1068
2020-07-22 00:00:00+00:00,1074
2020-07-23 00:00:00+00:00,1078
2020-07-24 00:00:00+00:00,1081
2020-07-26 00:00:00+00:00,1087
2020-07-27 00:00:00+00:00,1089
2020-07-28 00:00:00+00:00,1093
2020-07-29 00:00:00+00:00,1095
2020-07-30 00:00:00+00:00,1096
2020-07-31 00:00:00+00:00,1098
2020-08-01 00:00:00+00:00,1099
2020-08-02 00:00:00+00:00,1100
2020-08-03 00:00:00+00:00,1103
2020-08-04 00:00:00+00:00,1104
2020-08-05 00:00:00+00:00,1108
2020-08-06 00:00:00+00:00,1114
2020-08-07 00:00:00+00:00,1116
2020-08-10 00:00:00+00:00,1120
2020-08-11 00:00:00+00:00,1121
2020-08-12 00:00:00+00:00,1124
2020-08-13 00:00:00+00:00,1126
2020-08-14 00:00:00+00:00,1130
2020-08-15 00:00:00+00:00,1131
2020-08-16 00:00:00+00:00,1132
2020-08-17 00:00:00+00:00,1136
2020-08-20 00:00:00+00:00,1139
2020-08-21 00:00:00+00:00,1141
2020-08-23 00:00:00+00:00,1143
2020-08-24 00:00:00+00:00,1144
2020-08-25 00:00:00+00:00,1148
2020-08-26 00:00:00+00:00,1151
2020-08-28 00:00:00+00:00,1155
2020-08-29 00:00:00+00:00,1157
2020-08-30 00:00:00+00:00,1162
2020-08-31 00:00:00+00:00,1169
2020-09-01 00:00:00+00:00,1172
2020-09-02 00:00:00+00:00,1177
2020-09-03 00:00:00+00:00,1179
2020-09-04 00:00:00+00:00,1187
2020-09-05 00:00:00+00:00,1191
2020-09-06 00:00:00+00:00,1194
2020-09-07 00:00:00+00:00,1196
2020-09-08 00:00:00+00:00,1200
2020-09-09 00:00:00+00:00,1203
2020-09-10 00:00:00+00:00,1206
2020-09-11 00:00:00+00:00,1210
2020-09-12 00:00:00+00:00,1217
2020-09-13 00:00:00+00:00,1218
2020-09-14 00:00:00+00:00,1221
2020-09-15 00:00:00+00:00,1223
2020-09-16 00:00:00+00:00,1227
2020-09-17 00:00:00+00:00,1231
2020-09-18 00:00:00+00:00,1238
2020-09-19 00:00:00+00:00,1241
2020-09-21 00:00:00+00:00,1243
2020-09-22 00:00:00+00:00,1244
2020-09-24 00:00:00+00:00,1246
2020-09-25 00:00:00+00:00,1247
2020-09-26 00:00:00+00:00,1248
2020-09-28 00:00:00+00:00,1250
2020-09-29 00:00:00+00:00,1251
2020-09-30 00:00:00+00:00,1255
2020-10-01 00:00:00+00:00,1260
2020-10-02 00:00:00+00:00,1261
2020-10-03 00:00:00+00:00,1262
2020-10-05 00:00:00+00:00,1264
2020-10-06 00:00:00+00:00,1267
2020-10-07 00:00:00+00:00,1268
2020-10-09 00:00:00+00:00,1269
2020-10-10 00:00:00+00:00,1272
2020-10-12 00:00:00+00:00,1274
2020-10-13 00:00:00+00:00,1280
2020-10-14 00:00:00+00:00,1289
2020-10-15 00:00:00+00:00,1294
2020-10-16 00:00:00+00:00,1298
2020-10-18 00:00:00+00:00,1309
2020-10-19 00:00:00+00:00,1311
2020-10-20 00:00:00+00:00,1317
2020-10-21 00:00:00+00:00,1322
2020-10-22 00:00:00+00:00,1324
2020-10-23 00:00:00+00:00,1327
2020-10-24 00:00:00+00:00,1330
2020-10-26 00:00:00+00:00,1332
2020-10-27 00:00:00+00:00,1334
2020-10-29 00:00:00+00:00,1336
2020-10-30 00:00:00+00:00,1341
2020-11-01 00:00:00+00:00,1342
2020-11-02 00:00:00+00:00,1343
2020-11-03 00:00:00+00:00,1346
2020-11-04 00:00:00+00:00,1350
2020-11-05 00:00:00+00:00,1354
2020-11-06 00:00:00+00:00,1358
2020-11-07 00:00:00+00:00,1359
2020-11-08 00:00:00+00:00,1361
2020-11-09 00:00:00+00:00,1364
2020-11-10 00:00:00+00:00,1366
2020-11-11 00:00:00+00:00,1373
2020-11-12 00:00:00+00:00,1378
2020-11-13 00:00:00+00:00,1383
2020-11-14 00:00:00+00:00,1389
2020-11-16 00:00:00+00:00,1391
2020-11-17 00:00:00+00:00,1397
2020-11-18 00:00:00+00:00,1400
2020-11-19 00:00:00+00:00,1401
2020-11-20 00:00:00+00:00,1404
2020-11-21 00:00:00+00:00,1407
2020-11-22 00:00:00+00:00,1408
2020-11-23 00:00:00+00:00,1410
2020-11-24 00:00:00+00:00,1413
2020-11-25 00:00:00+00:00,1415
2020-11-26 00:00:00+00:00,1417
2020-11-27 00:00:00+00:00,1418
2020-11-29 00:00:00+00:00,1419
2020-11-30 00:00:00+00:00,1422
2020-12-01 00:00:00+00:00,1423
2020-12-02 00:00:00+00:00,1428
2020-12-03 00:00:00+00:00,1434
2020-12-04 00:00:00+00:00,1437
2020-12-05 00:00:00+00:00,1439
2020-12-06 00:00:00+00:00,1441
2020-12-07 00:00:00+00:00,1444
2020-12-08 00:00:00+00:00,1447
2020-12-09 00:00:00+00:00,1449
2020-12-10 00:00:00+00:00,1456
2020-12-11 00:00:00+00:00,1458
2020-12-12 00:00:00+00:00,1460
2020-12-13 00:00:00+00:00,1463
2020-12-14 00:00:00+00:00,1469
2020-12-15 00:00:00+00:00,1472
2020-12-16 00:00:00+00:00,1477
2020-12-17 00:00:00+00:00,1478
2020-12-18 00:00:00+00:00,1481
2020-12-19 00:00:00+00:00,1482
2020-12-20 00:00:00+00:00,1483
2020-12-21 00:00:00+00:00,1488
2020-12-22 00:00:00+00:00,1491
2020-12-23 00:00:00+00:00,1493
2020-12-24 00:00:00+00:00,1498
2020-12-25 00:00:00+00:00,1501
2020-12-26 00:00:00+00:00,1502
2020-12-27 00:00:00+00:00,1504
2020-12-28 00:00:00+00:00,1508
2020-12-29 00:00:00+00:00,1516
2020-12-30 00:00:00+00:00,1520
2020-12-31 00:00:00+00:00,1540
2021-01-01 00:00:00+00:00,1543
2021-01-02 00:00:00+00:00,1545
2021-01-03 00:00:00+00:00,1551
2021-01-04 00:00:00+00:00,1554
2021-01-05 00:00:00+00:00,1558
2021-01-06 00:00:00+00:00,1560
2021-01-07 00:00:00+00:00,1563
2021-01-08 00:00:00+00:00,1567
2021-01-09 00:00:00+00:00,1573
2021-01-10 00:00:00+00:00,1574
2021-01-11 00:00:00+00:00,1577
2021-01-12 00:00:00+00:00,1583
2021-01-13 00:00:00+00:00,1585
2021-01-14 00:00:00+00:00,1589
2021-01-15 00:00:00+00:00,1591
2021-01-16 00:00:00+00:00,1593
2021-01-17 00:00:00+00:00,1596
2021-01-18 00:00:00+00:00,1598
2021-01-19 00:00:00+00:00,1600
2021-01-21 00:00:00+00:00,1603
2021-01-22 00:00:00+00:00,1606
2021-01-23 00:00:00+00:00,1608
2021-01-24 00:00:00+00:00,1609
2021-01-25 00:00:00+00:00,1614
2021-01-26 00:00:00+00:00,1616
2021-01-27 00:00:00+00:00,1621
2021-01-28 00:00:00+00:00,1626
2021-01-29 00:00:00+00:00,1630
2021-01-30 00:00:00+00:00,1631
2021-01-31 00:00:00+00:00,1635
2021-02-01 00:00:00+00:00,1636
2021-02-02 00:00:00+00:00,1638
2021-02-03 00:00:00+00:00,1640
2021-02-04 00:00:00+00:00,1644
2021-02-05 00:00:00+00:00,1646
2021-02-06 00:00:00+00:00,1647
2021-02-07 00:00:00+00:00,1651
2021-02-08 00:00:00+00:00,1653
2021-02-09 00:00:00+00:00,1654
2021-02-10 00:00:00+00:00,1658
2021-02-11 00:00:00+00:00,1661
2021-02-12 00:00:00+00:00,1662
2021-02-14 00:00:00+00:00,1664
2021-02-17 00:00:00+00:00,1669
2021-02-18 00:00:00+00:00,1670
2021-02-19 00:00:00+00:00,1671
2021-02-22 00:00:00+00:00,1674
2021-02-23 00:00:00+00:00,1678
2021-02-24 00:00:00+00:00,1680
2021-02-25 00:00:00+00:00,1681
2021-02-26 00:00:00+00:00,1682
2021-02-27 00:00:00+00:00,1683
2021-03-01 00:00:00+00:00,1686
2021-03-02 00:00:00+00:00,1687
2021-03-03 00:00:00+00:00,1690
2021-03-04 00:00:00+00:00,1692
2021-03-05 00:00:00+00:00,1694
2021-03-06 00:00:00+00:00,1696
2021-03-08 00:00:00+00:00,1699
2021-03-09 00:00:00+00:00,1701
2021-03-10 00:00:00+00:00,1706
2021-03-11 00:00:00+00:00,1707
2021-03-12 00:00:00+00:00,1710
2021-03-13 00:00:00+00:00,1712
2021-03-14 00:00:00+00:00,1713
2021-03-15 00:00:00+00:00,1716
2021-03-17 00:00:00+00:00,1718
2021-03-18 00:00:00+00:00,1721
2021-03-19 00:00:00+00:00,1722
2021-03-20 00:00:00+00:00,1723
2021-03-21 00:00:00+00:00,1724
2021-03-23 00:00:00+00:00,1727
2021-03-24 00:00:00+00:00,1734
2021-03-25 00:00:00+00:00,1737
2021-03-26 00:00:00+00:00,1738
2021-03-27 00:00:00+00:00,1739
2021-03-28 00:00:00+00:00,1740
2021-03-29 00:00:00+00:00,1742
2021-03-30 00:00:00+00:00,1746
2021-03-31 00:00:00+00:00,1747
2021-04-01 00:00:00+00:00,1749
2021-04-02 00:00:00+00:00,1751
2021-04-03 00:00:00+00:00,1753
2021-04-04 00:00:00+00:00,1754
2021-04-05 00:00:00+00:00,1757
2021-04-06 00:00:00+00:00,1766
2021-04-07 00:00:00+00:00,1770
2021-04-08 00:00:00+00:00,1775
2021-04-09 00:00:00+00:00,1778
2021-04-10 00:00:00+00:00,1779
2021-04-11 00:00:00+00:00,1783
2021-04-12 00:00:00+00:00,1785
2021-04-13 00:00:00+00:00,1788
2021-04-14 00:00:00+00:00,1789
2021-04-15 00:00:00+00:00,1790
2021-04-16 00:00:00+00:00,1792
2021-04-17 00:00:00+00:00,1793
2021-04-19 00:00:00+00:00,1799
2021-04-20 00:00:00+00:00,1801
2021-04-21 00:00:00+00:00,1806
2021-04-22 00:00:00+00:00,1809
2021-04-23 00:00:00+00:00,1815
2021-04-25 00:00:00+00:00,1818
2021-04-26 00:00:00+00:00,1821
2021-04-27 00:00:00+00:00,1822
2021-04-28 00:00:00+00:00,1823
2021-04-29 00:00:00+00:00,1828
2021-05-01 00:00:00+00:00,1830
2021-05-02 00:00:00+00:00,1833
2021-05-03 00:00:00+00:00,1837
2021-05-04 00:00:00+00:00,1840
2021-05-05 00:00:00+00:00,1844
2021-05-06 00:00:00+00:00,1847
2021-05-07 00:00:00+00:00,1849
2021-05-08 00:00:00+00:00,1850
2021-05-10 00:00:00+00:00,1854
2021-05-11 00:00:00+00:00,1856
2021-05-12 00:00:00+00:00,1861
2021-05-13 00:00:00+00:00,1863
2021-05-14 00:00:00+00:00,1866
2021-05-15 00:00:00+00:00,1867
2021-05-16 00:00:00+00:00,1870
2021-05-17 00:00:00+00:00,1872
2021-05-18 00:00:00+00:00,1874
2021-05-20 00:00:00+00:00,1877
2021-05-21 00:00:00+00:00,1880
2021-05-22 00:00:00+00:00,1881
2021-05-23 00:00:00+00:00,1882
2021-05-24 00:00:00+00:00,1884
2021-05-25 00:00:00+00:00,1889
2021-05-26 00:00:00+00:00,1893
2021-05-27 00:00:00+00:00,1900
2021-05-28 00:00:00+00:00,1902
2021-05-29 00:00:00+00:00,1903
2021-05-30 00:00:00+00:00,1904
2021-06-01 00:00:00+00:00,1907
2021-06-02 00:00:00+00:00,1912
2021-06-03 00:00:00+00:00,1916
2021-06-04 00:00:00+00:00,1917
2021-06-05 00:00:00+00:00,1920
2021-06-06 00:00:00+00:00,1923
2021-06-07 00:00:00+00:00,1928
2021-06-08 00:00:00+00:00,1930
2021-06-09 00:00:00+00:00,1933
2021-06-10 00:00:00+00:00,1935
2021-06-13 00:00:00+00:00,1937
2021-06-14 00:00:00+00:00,1939
2021-06-15 00:00:00+00:00,1942
2021-06-16 00:00:00+00:00,1944
2021-06-17 00:00:00+00:00,1946
2021-06-18 00:00:00+00:00,1947
2021-06-19 00:00:00+00:00,1948
2021-06-20 00:00:00+00:00,1949
2021-06-21 00:00:00+00:00,1954
2021-06-22 00:00:00+00:00,1955
2021-06-23 00:00:00+00:00,1958
2021-06-24 00:00:00+00:00,1960
2021-06-25 00:00:00+00:00,1962
2021-06-26 00:00:00+00:00,1964
2021-06-28 00:00:00+00:00,1966
2021-06-30 00:00:00+00:00,1973
2021-07-01 00:00:00+00:00,1977
2021-07-02 00:00:00+00:00,1980
2021-07-03 00:00:00+00:00,1982
2021-07-04 00:00:00+00:00,1983
2021-07-05 00:00:00+00:00,1985
2021-07-06 00:00:00+00:00,1990
2021-07-07 00:00:00+00:00,1994
2021-07-08 00:00:00+00:00,2000
2021-07-09 00:00:00+00:00,2001
2021-07-10 00:00:00+00:00,2003
2021-07-13 00:00:00+00:00,2008
2021-07-14 00:00:00+00:00,2011
2021-07-15 00:00:00+00:00,2012
2021-07-16 00:00:00+00:00,2015
2021-07-17 00:00:00+00:00,2016
2021-07-18 00:00:00+00:00,2017
2021-07-19 00:00:00+00:00,2019
2021-07-20 00:00:00+00:00,2021
2021-07-21 00:00:00+00:00,2025
2021-07-22 00:00:00+00:00,2027
2021-07-23 00:00:00+00:00,2032
2021-07-24 00:00:00+00:00,2033
2021-07-26 00:00:00+00:00,2036
2021-07-27 00:00:00+00:00,2038
2021-07-28 00:00:00+00:00,2043
2021-07-29 00:00:00+00:00,2046
2021-07-30 00:00:00+00:00,2048
2021-07-31 00:00:00+00:00,2049
2021-08-01 00:00:00+00:00,2050
2021-08-02 00:00:00+00:00,2053
2021-08-03 00:00:00+00:00,2057
2021-08-04 00:00:00+00:00,2059
2021-08-05 00:00:00+00:00,2062
2021-08-06 00:00:00+00:00,2064
2021-08-07 00:00:00+00:00,2065
2021-08-08 00:00:00+00:00,2066
2021-08-09 00:00:00+00:00,2068
2021-08-10 00:00:00+00:00,2070
2021-08-11 00:00:00+00:00,2072
2021-08-12 00:00:00+00:00,2075
2021-08-13 00:00:00+00:00,2079
2021-08-14 00:00:00+00:00,2080
2021-08-16 00:00:00+00:00,2084
2021-08-18 00:00:00+00:00,2085
2021-08-19 00:00:00+00:00,2088
2021-08-20 00:00:00+00:00,2090
2021-08-21 00:00:00+00:00,2091
2021-08-22 00:00:00+00:00,2092
2021-08-23 00:00:00+00:00,2101
2021-08-24 00:00:00+00:00,2104
2021-08-25 00:00:00+00:00,2107
2021-08-26 00:00:00+00:00,2109
2021-08-27 00:00:00+00:00,2113
2021-08-28 00:00:00+00:00,2115
2021-08-29 00:00:00+00:00,2117
2021-08-30 00:00:00+00:00,2119
2021-08-31 00:00:00+00:00,2123
2021-09-01 00:00:00+00:00,2128
2021-09-02 00:00:00+00:00,2130
2021-09-03 00:00:00+00:00,2134
2021-09-04 00:00:00+00:00,2137
2021-09-05 00:00:00+00:00,2139
2021-09-06 00:00:00+00:00,2144
2021-09-07 00:00:00+00:00,2148
2021-09-08 00:00:00+00:00,2150
2021-09-09 00:00:00+00:00,2153
2021-09-10 00:00:00+00:00,2155
2021-09-12 00:00:00+00:00,2156
2021-09-14 00:00:00+00:00,2159
2021-09-15 00:00:00+00:00,2163
2021-09-16 00:00:00+00:00,2166
2021-09-17 00:00:00+00:00,2169
2021-09-18 00:00:00+00:00,2171
2021-09-19 00:00:00+00:00,2173
2021-09-20 00:00:00+00:00,2174
2021-09-21 00:00:00+00:00,2175
2021-09-22 00:00:00+00:00,2184
2021-09-23 00:00:00+00:00,2188
2021-09-24 00:00:00+00:00,2191
2021-09-25 00:00:00+00:00,2192
2021-09-26 00:00:00+00:00,2196
2021-09-27 00:00:00+00:00,2198
2021-09-28 00:00:00+00:00,2201
2021-09-29 00:00:00+00:00,2202
2021-09-30 00:00:00+00:00,2207
2021-10-01 00:00:00+00:00,2210
2021-10-02 00:00:00+00:00,2215
2021-10-04 00:00:00+00:00,2218
2021-10-05 00:00:00+00:00,2221
2021-10-06 00:00:00+00:00,2223
2021-10-07 00:00:00+00:00,2229
2021-10-08 00:00:00+00:00,2233
2021-10-09 00:00:00+00:00,2237
2021-10-10 00:00:00+00:00,2238
2021-10-11 00:00:00+00:00,2244
2021-10-12 00:00:00+00:00,2250
2021-10-13 00:00:00+00:00,2255
2021-10-14 00:00:00+00:00,2256
2021-10-15 00:00:00+00:00,2257
2021-10-16 00:00:00+00:00,2259
2021-10-17 00:00:00+00:00,2261
2021-10-18 00:00:00+00:00,2266
2021-10-19 00:00:00+00:00,2270
2021-10-20 00:00:00+00:00,2271
2021-10-21 00:00:00+00:00,2275
2021-10-22 00:00:00+00:00,2280
2021-10-23 00:00:00+00:00,2282
2021-10-24 00:00:00+00:00,2287
2021-10-26 00:00:00+00:00,2291
2021-10-27 00:00:00+00:00,2293
2021-10-28 00:00:00+00:00,2295
2021-10-29 00:00:00+00:00,2297
2021-10-30 00:00:00+00:00,2298
2021-11-01 00:00:00+00:00,2301
2021-11-02 00:00:00+00:00,2305
2021-11-03 00:00:00+00:00,2307
2021-11-04 00:00:00+00:00,2309
2021-11-06 00:00:00+00:00,2324
2021-11-07 00:00:00+00:00,2331
2021-11-08 00:00:00+00:00,2333
2021-11-09 00:00:00+00:00,2334
2021-11-11 00:00:00+00:00,2337
2021-11-13 00:00:00+00:00,2338
2021-11-14 00:00:00+00:00,2343
2021-11-15 00:00:00+00:00,2347
2021-11-16 00:00:00+00:00,2351
2021-11-17 00:00:00+00:00,2352
2021-11-19 00:00:00+00:00,2357
2021-11-20 00:00:00+00:00,2363
2021-11-21 00:00:00+00:00,2365
2021-11-22 00:00:00+00:00,2368
2021-11-23 00:00:00+00:00,2370
2021-11-24 00:00:00+00:00,2374
2021-11-25 00:00:00+00:00,2376
2021-11-26 00:00:00+00:00,2377
2021-11-27 00:00:00+00:00,2378
2021-11-28 00:00:00+00:00,2379
2021-11-29 00:00:00+00:00,2385
2021-11-30 00:00:00+00:00,2394
2021-12-01 00:00:00+00:00,2408
2021-12-02 00:00:00+00:00,2416
2021-12-04 00:00:00+00:00,2421
2021-12-05 00:00:00+00:00,2423
2021-12-07 00:00:00+00:00,2425
2021-12-10 00:00:00+00:00,2432
2021-12-11 00:00:00+00:00,2433
2021-12-12 00:00:00+00:00,2435
2021-12-13 00:00:00+00:00,2438
2021-12-14 00:00:00+00:00,2440
2021-12-15 00:00:00+00:00,2442
2021-12-16 00:00:00+00:00,2447
2021-12-17 00:00:00+00:00,2450
2021-12-20 00:00:00+00:00,2454
2021-12-21 00:00:00+00:00,2456
2021-12-22 00:00:00+00:00,2460
2021-12-23 00:00:00+00:00,2465
2021-12-24 00:00:00+00:00,2466
2021-12-25 00:00:00+00:00,2468
2021-12-27 00:00:00+00:00,2469
2021-12-28 00:00:00+00:00,2474
2021-12-29 00:00:00+00:00,2475
2021-12-31 00:00:00+00:00,2476
2022-01-01 00:00:00+00:00,2478
2022-01-02 00:00:00+00:00,2479
2022-01-03 00:00:00+00:00,2485
2022-01-05 00:00:00+00:00,2487
2022-01-06 00:00:00+00:00,2494
2022-01-07 00:00:00+00:00,2508
2022-01-08 00:00:00+00:00,2522
2022-01-09 00:00:00+00:00,2525
2022-01-10 00:00:00+00:00,2526
2022-01-11 00:00:00+00:00,2533
2022-01-12 00:00:00+00:00,2544
2022-01-13 00:00:00+00:00,2551
2022-01-14 00:00:00+00:00,2555
2022-01-15 00:00:00+00:00,2557
2022-01-16 00:00:00+00:00,2561
2022-01-17 00:00:00+00:00,2563
2022-01-18 00:00:00+00:00,2564
2022-01-19 00:00:00+00:00,2568
2022-01-20 00:00:00+00:00,2572
2022-01-22 00:00:00+00:00,2574
2022-01-23 00:00:00+00:00,2575
2022-01-24 00:00:00+00:00,2577
2022-01-25 00:00:00+00:00,2579
2022-01-26 00:00:00+00:00,2582
2022-01-27 00:00:00+00:00,2584
